stage,seed,arm,dyad_present,dyad_coupled_to_evidence,authored_access_used,dyad_coherent_safe_signals,dyad_settled_observations,dyad_field_weight_final,dyad_depth_precision_final,learned_settle_final,potential_outcome_packets,potential_competence_packets,potential_partner_packets,ingested_outcome_packets,ingested_competence_packets,ingested_partner_packets,initial_permission,final_permission,maximum_permission,permission_rise_episode,first_contact_episode,contact_achieved,contact_episodes,initial_root_probability,final_root_probability,revision_begin_episode,revision_complete_episode,descent_occurred,permission_before_revision,permission_to_revision_lag,root_updates,vulnerable_registered_rejections,vulnerable_aloneness_final,dyad_field_path,permission_path,root_path
confirm,24958,coupled,true,true,false,14,14,0.9507832742196994,0.6310821014539723,0.5,14,14,14,14,14,14,0.0339042787785798,0.9975272671392409,0.9975272671392409,3,3,true,16,0.06000000000000001,0.9999999999976776,4,4,true,true,1,16,2,0.9535085945399393,0.48801397678782177;0.4329997919895513;0.4444441635081016;0.5026765523592385;0.6237135464592238;0.773516005738947;0.8703903721345556;0.8970237744750675;0.914239016485555;0.9310121767490557;0.9042712326675826;0.9371678405693695;0.9533905962694575;0.9636283165559234;0.9710136839608865;0.9765188198372599;0.9806089878889513;0.9507832742196994,0.0339042787785798;0.0339042787785798;0.0339042787785798;0.81228571906173;0.81228571906173;0.991752688899347;0.9323373874091314;0.991752688899347;0.9968031684234074;0.9968031684234074;0.9973951835440524;0.9975012668392601;0.99744471795955;0.9975117373190753;0.9975221238193583;0.9975263079642974;0.9975271581287065;0.9975268046842898;0.9975272671392409,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.3512297621379089;0.8341679538112797;0.8662911693916405;0.9534008810104996;0.9947671421446341;0.9994341685952559;0.9999390713238162;0.9999928159707864;0.9999991529796441;0.9999999001341098;0.9999999882255611;0.9999999986117643;0.999999999598707;0.9999999999526865;0.9999999999949079;0.9999999999976776
confirm,24958,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.0339042787785798,0.0339042787785798,0.0339042787785798,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24958,decoupled,true,false,false,14,14,0.9507832742196994,0.6310821014539723,0.5,14,14,14,0,0,0,0.0339042787785798,0.0339042787785798,0.0339042787785798,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.48801397678782177;0.4329997919895513;0.4444441635081016;0.5026765523592385;0.6237135464592238;0.773516005738947;0.8703903721345556;0.8970237744750675;0.914239016485555;0.9310121767490557;0.9042712326675826;0.9371678405693695;0.9533905962694575;0.9636283165559234;0.9710136839608865;0.9765188198372599;0.9806089878889513;0.9507832742196994,0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24958,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.0339042787785798,0.0339042787785798,0.0339042787785798,0,1,true,18,0.06000000000000001,0.999999999999921,2,3,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798;0.0339042787785798,0.06000000000000001;0.3512297621379089;0.65191313397849;0.9407747933935904;0.9932701767743829;0.9947671421446341;0.9983369679731235;0.9998207492612319;0.9999807049557892;0.9999979233246641;0.9999997551543423;0.9999999711320793;0.9999999965963999;0.999999999598707;0.9999999999526865;0.9999999999863232;0.9999999999983875;0.9999999999998264;0.999999999999921
confirm,24959,coupled,true,true,false,15,14,0.9882295893580351,0.8515716987916172,0.8823529411764706,16,16,16,16,16,16,0.026825198958514682,0.9975273721799365,0.9975273721799365,4,4,true,14,0.06000000000000001,0.999999980244358,6,6,true,true,2,14,4,0.9961361264034858,0.7138437646057201;0.8454083657474204;0.908643857753668;0.8063666077499159;0.9060067393500719;0.9378485067780934;0.9553364707368697;0.9674309436629727;0.8720495118574845;0.9591410685981248;0.7863355300820272;0.9408956147368825;0.9655489415164499;0.9733798459915911;0.979273420687871;0.9834103441509819;0.9862700473682204;0.9882295893580351,0.026825198958514682;0.026825198958514682;0.011532880784257972;0.07262655034951766;0.7420229759830086;0.1010940859117749;0.9065954602966126;0.9934153233664426;0.9969846653579054;0.9969846653579054;0.9974310443578034;0.9975092495868092;0.9975239223984691;0.9975267161521657;0.9975271249998494;0.9975267172729463;0.9975272503845338;0.9975273525723923;0.9975273721799365,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.37228231841649917;0.37228231841649917;0.8341679538112797;0.9770978620294866;0.9926322934894489;0.99920179862122;0.9997470961901769;0.9999198992863281;0.9999913785010645;0.9999975077951436;0.9999997061621766;0.9999993778816301;0.9999994708705089;0.9999998324408771;0.999999980244358
confirm,24959,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.026825198958514682,0.026825198958514682,0.026825198958514682,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24959,decoupled,true,false,false,15,14,0.9882295893580351,0.8515716987916172,0.8823529411764706,16,16,16,0,0,0,0.026825198958514682,0.026825198958514682,0.026825198958514682,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.7138437646057201;0.8454083657474204;0.908643857753668;0.8063666077499159;0.9060067393500719;0.9378485067780934;0.9553364707368697;0.9674309436629727;0.8720495118574845;0.9591410685981248;0.7863355300820272;0.9408956147368825;0.9655489415164499;0.9733798459915911;0.979273420687871;0.9834103441509819;0.9862700473682204;0.9882295893580351,0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24959,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.026825198958514682,0.026825198958514682,0.026825198958514682,0,1,true,18,0.06000000000000001,0.9999999999906404,2,3,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682;0.026825198958514682,0.06000000000000001;0.37228231841649917;0.6519131339784898;0.9407747933935904;0.9932701767743829;0.99920179862122;0.9999058237550318;0.9999888954630048;0.9999964835074259;0.9999996215343954;0.9999998801515332;0.9999999620476675;0.9999999959153596;0.9999999988192658;0.9999999998607885;0.9999999997052589;0.9999999997493143;0.9999999999206155;0.9999999999906404
confirm,24960,coupled,true,true,false,16,15,0.9875009130368609,0.8469166726113571,0.8333333333333334,16,16,16,16,16,16,0.03965327041884944,0.9975251949549269,0.9975251949549269,2,2,true,17,0.06000000000000001,0.9999999999812668,4,4,true,true,2,17,1,0.8526093088857546,0.7138437646057201;0.8454083657474204;0.8834365784054038;0.924985945559222;0.9313685574141953;0.9438975079288587;0.9557326955127536;0.9652829039571226;0.9726299830289776;0.9781368975917688;0.880061595865325;0.951606308524385;0.9708163439621;0.9777970775632604;0.9816413473699572;0.9842413318757561;0.9861183036703607;0.9875009130368609,0.03965327041884944;0.03965327041884944;0.5870736362391563;0.9794556824859365;0.9961219177155465;0.992268365641043;0.9966390455717367;0.996272978699622;0.9907413049470626;0.9964681985371093;0.9908132398278132;0.9908132398278132;0.9964728883953389;0.9973156681404445;0.9964730305946221;0.9973156882674972;0.9974818460186323;0.9975174272521962;0.9975251949549269,0.06000000000000001;0.06000000000000001;0.37228231841649917;0.43306894939122037;0.876506602659867;0.9608663957604875;0.9872670961278585;0.9986138643359594;0.9998506316372541;0.9999568179716372;0.9999863251740527;0.999995669562056;0.9999994894285997;0.9999997449056541;0.9999999699237327;0.9999999964539328;0.9999999996183526;0.9999999998259401;0.9999999999812668
confirm,24960,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.03965327041884944,0.03965327041884944,0.03965327041884944,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24960,decoupled,true,false,false,16,15,0.9875009130368609,0.8469166726113571,0.8333333333333334,16,16,16,0,0,0,0.03965327041884944,0.03965327041884944,0.03965327041884944,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.7138437646057201;0.8454083657474204;0.8834365784054038;0.924985945559222;0.9313685574141953;0.9438975079288587;0.9557326955127536;0.9652829039571226;0.9726299830289776;0.9781368975917688;0.880061595865325;0.951606308524385;0.9708163439621;0.9777970775632604;0.9816413473699572;0.9842413318757561;0.9861183036703607;0.9875009130368609,0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24960,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.03965327041884944,0.03965327041884944,0.03965327041884944,0,1,true,18,0.06000000000000001,0.9999999999977913,2,2,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944;0.03965327041884944,0.06000000000000001;0.3512297621379089;0.8341679538112797;0.8662911693916405;0.9836598330366169;0.9952210837763182;0.9984817058619946;0.9998363710727611;0.999982386776271;0.9999949085370597;0.9999983876844157;0.9999994894285997;0.9999999398023295;0.9999999699237327;0.9999999964539328;0.9999999995819098;0.9999999999550029;0.999999999979478;0.9999999999977913
confirm,24961,coupled,true,true,false,16,15,0.9836690217210773,0.8153663921955903,0.7777777777777778,16,16,16,16,16,16,0.04173506600631225,0.9965041729894871,0.9973214761865546,3,3,true,16,0.06000000000000001,0.9999999999625053,4,5,true,true,1,16,2,0.9535085945399393,0.7138437646057201;0.8454083657474204;0.8644640544063148;0.8958917213867086;0.9220972895767223;0.9249114846440399;0.9357237581460631;0.9434679912555907;0.9532955237720427;0.9523351401440433;0.9573937324678858;0.9636793157743921;0.9720367211868397;0.9736080399579472;0.9766257864988913;0.9794557914399334;0.9817962493148545;0.9836690217210773,0.04173506600631225;0.04173506600631225;0.09396204054915092;0.764871151345922;0.9873246591250474;0.939564782323767;0.7754522512817283;0.9422209550094871;0.7765783864935684;0.7765783864935684;0.9422631757096934;0.9910565475540043;0.9965041539249432;0.9910569294225742;0.9965041726432187;0.9910569354708727;0.9965041729814255;0.9973214761865546;0.9965041729894871,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.16775280251304317;0.6309417978502713;0.9407747933935904;0.980454167950547;0.9976550678319467;0.9997470961901769;0.9999701753556715;0.9999746331750909;0.9999970091210589;0.9999996781041757;0.9999999620476675;0.9999999955253249;0.9999999987065198;0.9999999995903945;0.9999999999559159;0.9999999999625053
confirm,24961,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.04173506600631225,0.04173506600631225,0.04173506600631225,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24961,decoupled,true,false,false,16,15,0.9836690217210773,0.8153663921955903,0.7777777777777778,16,16,16,0,0,0,0.04173506600631225,0.04173506600631225,0.04173506600631225,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.7138437646057201;0.8454083657474204;0.8644640544063148;0.8958917213867086;0.9220972895767223;0.9249114846440399;0.9357237581460631;0.9434679912555907;0.9532955237720427;0.9523351401440433;0.9573937324678858;0.9636793157743921;0.9720367211868397;0.9736080399579472;0.9766257864988913;0.9794557914399334;0.9817962493148545;0.9836690217210773,0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24961,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.04173506600631225,0.04173506600631225,0.04173506600631225,0,1,true,18,0.06000000000000001,0.9999999999987221,2,3,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225;0.04173506600631225,0.06000000000000001;0.37228231841649917;0.6519131339784898;0.8553701458231547;0.980454167950547;0.9978590259438845;0.9993210259225991;0.9999198992863281;0.9999913785010645;0.9999989834960105;0.9999991354341932;0.9999998980654541;0.9999999890292383;0.9999999987065198;0.9999999998474955;0.9999999999559159;0.9999999999860401;0.9999999999984976;0.9999999999987221
confirm,24962,coupled,true,true,false,15,18,0.992612737286403,0.8961138140404646,0.9411764705882353,17,17,17,17,17,17,0.030628969550444845,0.9975273768393772,0.9975273768393772,4,4,true,15,0.06000000000000001,0.9999999999911988,6,7,true,true,2,15,3,0.9864342353573533,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9371337999711357;0.9543921711771535;0.9665215107688898;0.9751757401324462;0.9696526608770392;0.9819722593653879;0.9861097073670578;0.9885728883456261;0.9801080341064031;0.9830418646872336;0.9896110796149842;0.9910579676309549;0.9918148891815652;0.992293813701918;0.992612737286403,0.030628969550444845;0.030628969550444845;0.012156312291078672;0.11961186483497326;0.9226017478883712;0.9940078917892917;0.9970389219980188;0.9974395548244074;0.9975107717924474;0.9975242051068606;0.997526769447567;0.9975272603856805;0.9975273544915416;0.9975273669797705;0.9975273747947068;0.9975273764158537;0.9975273767537486;0.9975273768244985;0.9975273768393772,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.12277199270191341;0.30649845762039385;0.7894073118075479;0.9720897418871182;0.9969194171272879;0.9996358019221718;0.9999570463377249;0.9999875831407686;0.9999985360052471;0.999999827391139;0.9999999796489811;0.9999999941171949;0.99999999936686;0.9999999999253513;0.9999999999911988
confirm,24962,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.030628969550444845,0.030628969550444845,0.030628969550444845,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24962,decoupled,true,false,false,15,18,0.992612737286403,0.8961138140404646,0.9411764705882353,17,17,17,0,0,0,0.030628969550444845,0.030628969550444845,0.030628969550444845,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9371337999711357;0.9543921711771535;0.9665215107688898;0.9751757401324462;0.9696526608770392;0.9819722593653879;0.9861097073670578;0.9885728883456261;0.9801080341064031;0.9830418646872336;0.9896110796149842;0.9910579676309549;0.9918148891815652;0.992293813701918;0.992612737286403,0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24962,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.030628969550444845,0.030628969550444845,0.030628969550444845,0,1,true,18,0.06000000000000001,0.999999999999365,4,5,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845;0.030628969550444845,0.06000000000000001;0.3512297621379089;0.20363300650880184;0.4693775105611642;0.6598113920959174;0.8596457881132039;0.9811136414569083;0.9979325004114253;0.9997770729406983;0.9999737111733639;0.9999969004097989;0.999999104009235;0.9999998943603673;0.9999999875448223;0.9999999985315033;0.9999999995755062;0.9999999999543137;0.9999999999946134;0.999999999999365
confirm,24963,coupled,true,true,false,18,17,0.9919542001720311,0.890242286395132,0.9,17,17,17,17,17,17,0.034526670523695936,0.9975273767597395,0.9975273767597395,2,2,true,17,0.06000000000000001,0.9999999964514208,4,4,true,true,2,17,1,0.8526093088857546,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9371337999711357;0.9543921711771535;0.9665215107688898;0.9751757401324462;0.9812056506543946;0.9852971041911494;0.9880182706266836;0.9898060394954611;0.9909746157157273;0.9917395692154023;0.9922442108250515;0.9915786290571247;0.9916626278044833;0.9918095886687827;0.9919542001720311,0.034526670523695936;0.034526670523695936;0.8167233963549172;0.991843250125323;0.9968113603127188;0.9962662761537922;0.9972822712465387;0.9974753439174531;0.997282370933936;0.9974753542127834;0.9975161016627457;0.997524920437666;0.9975268407640853;0.9975272597442072;0.9975273512475992;0.9975273676405045;0.9975273749318421;0.9975273764444512;0.9975273767597395,0.06000000000000001;0.06000000000000001;0.37228231841649917;0.5427601099911444;0.9096489851846495;0.9884248703092481;0.9986211850550257;0.9998372363128203;0.9990751425825298;0.9997324784766503;0.9997724562049309;0.9999342139887338;0.9998607269436639;0.9999850087987526;0.9999925099635759;0.999999193875387;0.9999997447249472;0.9999999699024269;0.9999999964514208
confirm,24963,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.034526670523695936,0.034526670523695936,0.034526670523695936,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
confirm,24963,decoupled,true,false,false,18,17,0.9919542001720311,0.890242286395132,0.9,17,17,17,0,0,0,0.034526670523695936,0.034526670523695936,0.034526670523695936,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.7138437646057201;0.8454083657474204;0.908643857753668;0.9371337999711357;0.9543921711771535;0.9665215107688898;0.9751757401324462;0.9812056506543946;0.9852971041911494;0.9880182706266836;0.9898060394954611;0.9909746157157273;0.9917395692154023;0.9922442108250515;0.9915786290571247;0.9916626278044833;0.9918095886687827;0.9919542001720311,0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936;0.034526670523695936,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
